CustomerID,Segment,recency,frequency,monetary,aov,tenure_days,R_score,F_score,M_score,RFM_total,primary_country
14295,Hibernating,40,1,166.20000000000002,166.20000000000002,0,3.0,3.0,1.0,7.0,United Kingdom
14297,Loyal Customers,17,4,1305.33,326.3325,257,4.0,3.0,4.0,11.0,United Kingdom
14299,Champions,8,9,3965.62,440.6244444444444,357,5.0,3.0,5.0,13.0,United Kingdom
14300,At Risk,18,1,43.2,43.2,0,4.0,3.0,1.0,8.0,United Kingdom
14304,Hibernating,222,1,383.45,383.45,0,1.0,3.0,2.0,6.0,United Kingdom
14305,Loyal Customers,71,3,1858.96,619.6533333333333,64,2.0,3.0,5.0,10.0,United Kingdom
14307,Loyal Customers,88,6,2995.72,499.28666666666663,284,2.0,3.0,5.0,10.0,United Kingdom
14309,Champions,8,9,2352.53,261.39222222222224,350,5.0,3.0,5.0,13.0,United Kingdom
14311,Hibernating,242,1,310.26,310.26,0,1.0,3.0,2.0,6.0,United Kingdom
14312,Loyal Customers,46,6,1611.59,268.5983333333333,290,3.0,3.0,4.0,10.0,United Kingdom
14315,Loyal Customers,44,6,2481.13,413.5216666666667,221,3.0,3.0,5.0,11.0,United Kingdom
14317,Hibernating,64,1,508.58000000000004,508.58000000000004,0,3.0,3.0,3.0,9.0,United Kingdom
14320,Hibernating,206,2,477.79,238.895,126,1.0,3.0,3.0,7.0,United Kingdom
14321,Champions,10,5,1530.75,306.15,322,5.0,3.0,4.0,12.0,United Kingdom
14323,Hibernating,114,2,605.0600000000001,302.53000000000003,123,2.0,3.0,3.0,8.0,United Kingdom
14326,Hibernating,242,1,183.85000000000002,183.85000000000002,0,1.0,3.0,1.0,5.0,United Kingdom
14327,Hibernating,163,1,311.65,311.65,0,2.0,3.0,2.0,7.0,United Kingdom
14329,Champions,17,7,4975.24,710.7485714285714,312,4.0,3.0,5.0,12.0,United Kingdom
14331,Hibernating,124,2,462.65999999999997,231.32999999999998,10,2.0,3.0,3.0,8.0,United Kingdom
14332,Loyal Customers,22,3,840.21,280.07,125,4.0,3.0,3.0,10.0,United Kingdom
14333,Hibernating,67,1,415.2,415.2,0,3.0,3.0,2.0,8.0,United Kingdom
14334,Champions,16,8,2552.21,319.02625,341,4.0,3.0,5.0,12.0,United Kingdom
14335,At Risk,16,2,454.86,227.43,80,4.0,3.0,3.0,10.0,Germany
14336,Loyal Customers,16,4,1614.91,403.7275,259,4.0,3.0,4.0,11.0,United Kingdom
14338,Hibernating,161,2,588.22,294.11,35,2.0,3.0,3.0,8.0,United Kingdom
14339,Hibernating,242,1,309.52,309.52,0,1.0,3.0,2.0,6.0,United Kingdom
14340,Hibernating,218,1,134.7,134.7,0,1.0,3.0,1.0,5.0,United Kingdom
14341,Loyal Customers,45,8,2166.98,270.8725,273,3.0,3.0,5.0,11.0,United Kingdom
14342,Loyal Customers,21,4,668.5600000000001,167.14000000000001,188,4.0,3.0,3.0,10.0,United Kingdom
14344,Loyal Customers,127,8,889.9300000000001,111.24125000000001,241,2.0,3.0,4.0,9.0,United Kingdom
14345,Hibernating,38,1,108.97999999999999,108.97999999999999,0,3.0,3.0,1.0,7.0,United Kingdom
14346,Loyal Customers,120,2,1021.58,510.79,176,2.0,3.0,4.0,9.0,United Kingdom
14348,Hibernating,260,1,409.57,409.57,0,1.0,3.0,2.0,6.0,United Kingdom
14349,At Risk,10,1,133.5,133.5,0,5.0,3.0,1.0,9.0,United Kingdom
14350,Hibernating,274,1,282.93,282.93,0,1.0,3.0,2.0,6.0,United Kingdom
14351,Hibernating,164,1,51.0,51.0,0,2.0,3.0,1.0,6.0,United Kingdom
14352,Loyal Customers,157,4,1078.96,269.74,116,2.0,3.0,4.0,9.0,United Kingdom
14353,Hibernating,215,1,90.6,90.6,0,1.0,3.0,1.0,5.0,United Kingdom
14355,Hibernating,365,1,174.4,174.4,0,1.0,3.0,1.0,5.0,United Kingdom
14356,Loyal Customers,79,2,701.23,350.615,1,2.0,3.0,3.0,8.0,United Kingdom
14357,Hibernating,43,1,225.12,225.12,0,3.0,3.0,1.0,7.0,United Kingdom
14359,Loyal Customers,19,3,912.18,304.06,68,4.0,3.0,4.0,11.0,United Kingdom
14360,Loyal Customers,31,4,2118.03,529.5075,62,4.0,3.0,5.0,12.0,United Kingdom
14362,At Risk,22,1,151.5,151.5,0,4.0,3.0,1.0,8.0,United Kingdom
14367,Champions,8,16,9227.82,576.73875,267,5.0,3.0,5.0,13.0,United Kingdom
14368,Hibernating,319,1,155.0,155.0,0,1.0,3.0,1.0,5.0,United Kingdom
14371,Hibernating,295,1,100.5,100.5,0,1.0,3.0,1.0,5.0,United Kingdom
14373,Hibernating,358,1,76.55,76.55,0,1.0,3.0,1.0,5.0,United Kingdom
14375,Hibernating,185,1,235.56,235.56,0,1.0,3.0,1.0,5.0,United Kingdom
14377,Hibernating,191,2,617.05,308.525,70,1.0,3.0,3.0,7.0,United Kingdom
14379,At Risk,44,2,348.1,174.05,251,3.0,3.0,2.0,8.0,United Kingdom
14381,Hibernating,52,1,202.68,202.68,0,3.0,3.0,1.0,7.0,United Kingdom
14382,At Risk,26,1,615.49,615.49,0,4.0,3.0,3.0,10.0,United Kingdom
14383,Loyal Customers,38,3,1247.69,415.8966666666667,125,3.0,3.0,4.0,10.0,United Kingdom
14385,At Risk,9,3,202.11,67.37,14,5.0,3.0,1.0,9.0,United Kingdom
14386,Hibernating,296,1,142.4,142.4,0,1.0,3.0,1.0,5.0,United Kingdom
14387,Loyal Customers,32,3,1727.6000000000001,575.8666666666667,76,4.0,3.0,4.0,11.0,United Kingdom
14388,Champions,10,8,3212.84,401.605,362,5.0,3.0,5.0,13.0,United Kingdom
14389,Loyal Customers,65,2,1043.46,521.73,125,3.0,3.0,4.0,10.0,United Kingdom
14390,Champions,10,9,4642.57,515.8411111111111,362,5.0,3.0,5.0,13.0,United Kingdom
14393,Hibernating,218,1,67.95,67.95,0,1.0,3.0,1.0,5.0,United Kingdom
14395,Champions,2,9,3479.91,386.65666666666664,369,5.0,3.0,5.0,13.0,United Kingdom
14396,Hibernating,65,2,487.99,243.995,306,3.0,3.0,3.0,9.0,United Kingdom
14400,Hibernating,149,1,574.7,574.7,0,2.0,3.0,3.0,8.0,United Kingdom
14404,Loyal Customers,33,6,1449.32,241.5533333333333,335,3.0,3.0,4.0,10.0,United Kingdom
14406,Hibernating,119,1,156.75,156.75,0,2.0,3.0,1.0,6.0,United Kingdom
14407,Loyal Customers,107,5,2142.73,428.546,169,2.0,3.0,5.0,10.0,United Kingdom
14408,Champions,10,7,2599.03,371.29,253,5.0,3.0,5.0,13.0,United Kingdom
14410,Loyal Customers,92,9,1099.27,122.14111111111112,213,2.0,3.0,4.0,9.0,United Kingdom
14411,Hibernating,310,1,1063.0,1063.0,0,1.0,3.0,4.0,8.0,United Kingdom
14412,Loyal Customers,42,2,770.03,385.015,30,3.0,3.0,3.0,9.0,United Kingdom
14413,Hibernating,362,1,121.05,121.05,0,1.0,3.0,1.0,5.0,United Kingdom
14415,Champions,1,13,5855.57,450.42846153846153,359,5.0,3.0,5.0,13.0,United Kingdom
14418,Champions,3,3,1937.25,645.75,104,5.0,3.0,5.0,13.0,United Kingdom
14419,Champions,10,6,1051.79,175.29833333333332,354,5.0,3.0,4.0,12.0,United Kingdom
14420,Hibernating,99,1,387.52,387.52,0,2.0,3.0,2.0,7.0,United Kingdom
14421,Loyal Customers,57,2,813.11,406.555,154,3.0,3.0,3.0,9.0,United Kingdom
14422,Champions,0,6,4263.64,710.6066666666667,266,5.0,3.0,5.0,13.0,United Kingdom
14426,Champions,23,10,4481.67,448.16700000000003,289,4.0,3.0,5.0,12.0,United Kingdom
14427,At Risk,50,2,363.34000000000003,181.67000000000002,13,3.0,3.0,2.0,8.0,United Kingdom
14428,Champions,7,5,1224.06,244.81199999999998,317,5.0,3.0,4.0,12.0,United Kingdom
14431,Hibernating,302,1,470.36,470.36,0,1.0,3.0,3.0,7.0,United Kingdom
14432,Champions,9,6,2248.5,374.75,79,5.0,3.0,5.0,13.0,United Kingdom
14436,Hibernating,98,1,89.06,89.06,0,2.0,3.0,1.0,6.0,United Kingdom
14437,Hibernating,365,1,63.0,63.0,0,1.0,3.0,1.0,5.0,United Kingdom
14438,Hibernating,306,1,131.9,131.9,0,1.0,3.0,1.0,5.0,United Kingdom
14439,Loyal Customers,319,1,2661.24,2661.24,0,1.0,3.0,5.0,9.0,Greece
14440,Champions,8,5,2357.6800000000003,471.53600000000006,357,5.0,3.0,5.0,13.0,United Kingdom
14441,Champions,0,4,1712.89,428.2225,254,5.0,3.0,4.0,12.0,United Kingdom
14442,Loyal Customers,204,2,1589.82,794.91,112,1.0,3.0,4.0,8.0,Channel Islands
14443,Loyal Customers,53,4,1420.2,355.05,314,3.0,3.0,4.0,10.0,United Kingdom
14446,Champions,0,4,1005.55,251.3875,245,5.0,3.0,4.0,12.0,United Kingdom
14447,Loyal Customers,18,5,1163.23,232.64600000000002,261,4.0,3.0,4.0,11.0,United Kingdom
14448,At Risk,9,2,375.35,187.675,354,5.0,3.0,2.0,10.0,United Kingdom
14449,Loyal Customers,18,4,885.8,221.45,353,4.0,3.0,4.0,11.0,United Kingdom
14450,Hibernating,180,3,483.25,161.08333333333334,139,2.0,3.0,3.0,8.0,United Kingdom
14451,Loyal Customers,60,2,643.9,321.95,134,3.0,3.0,3.0,9.0,United Kingdom
14452,At Risk,10,2,259.05,129.525,83,5.0,3.0,2.0,10.0,United Kingdom
14453,Hibernating,190,1,119.93,119.93,0,1.0,3.0,1.0,5.0,United Kingdom
14456,Champions,5,9,3014.32,334.9244444444445,137,5.0,3.0,5.0,13.0,United Kingdom
14461,Loyal Customers,148,3,2102.67,700.89,113,2.0,3.0,5.0,10.0,United Kingdom
14462,Loyal Customers,66,11,1975.57,179.59727272727272,273,3.0,3.0,5.0,11.0,United Kingdom
14465,Loyal Customers,246,3,1038.44,346.1466666666667,56,1.0,3.0,4.0,8.0,United Kingdom
14466,Loyal Customers,29,7,2272.4,324.62857142857143,343,4.0,3.0,5.0,12.0,United Kingdom
14467,At Risk,17,4,596.26,149.065,295,4.0,3.0,3.0,10.0,United Kingdom
14470,At Risk,11,2,461.19,230.595,275,5.0,3.0,3.0,11.0,United Kingdom
14472,Loyal Customers,103,8,1852.67,231.58375,251,2.0,3.0,5.0,10.0,United Kingdom
14473,Hibernating,74,2,234.34,117.17,208,2.0,3.0,1.0,6.0,United Kingdom
14474,At Risk,46,1,547.66,547.66,0,3.0,3.0,3.0,9.0,United Kingdom
14475,Loyal Customers,71,3,925.85,308.6166666666667,233,2.0,3.0,4.0,9.0,United Kingdom
14476,Hibernating,257,1,193.0,193.0,0,1.0,3.0,1.0,5.0,United Kingdom
14479,Hibernating,253,2,316.25,158.125,111,1.0,3.0,2.0,6.0,United Kingdom
14480,At Risk,11,1,279.05,279.05,0,5.0,3.0,2.0,10.0,United Kingdom
14481,Hibernating,164,2,636.51,318.255,122,2.0,3.0,3.0,8.0,United Kingdom
14482,Loyal Customers,18,6,2022.81,337.135,220,4.0,3.0,5.0,12.0,United Kingdom
14483,Hibernating,281,1,137.1,137.1,0,1.0,3.0,1.0,5.0,United Kingdom
14484,Hibernating,50,1,321.92,321.92,0,3.0,3.0,2.0,8.0,United Kingdom
14485,Hibernating,38,1,162.8,162.8,0,3.0,3.0,1.0,7.0,United Kingdom
14487,Loyal Customers,26,6,1165.48,194.24666666666667,341,4.0,3.0,4.0,11.0,United Kingdom
14488,Loyal Customers,67,1,1064.28,1064.28,0,3.0,3.0,4.0,10.0,United Kingdom
14489,Hibernating,207,1,463.38,463.38,0,1.0,3.0,3.0,7.0,United Kingdom
14491,Hibernating,175,2,340.93,170.465,197,2.0,3.0,2.0,7.0,United Kingdom
14493,Champions,7,5,2383.2400000000002,476.648,147,5.0,3.0,5.0,13.0,United Kingdom
14494,At Risk,25,1,139.56,139.56,0,4.0,3.0,1.0,8.0,United Kingdom
14495,Hibernating,50,2,123.8,61.9,70,3.0,3.0,1.0,7.0,United Kingdom
14496,Hibernating,311,2,538.8100000000001,269.40500000000003,61,1.0,3.0,3.0,7.0,United Kingdom
14497,Hibernating,309,1,475.37,475.37,0,1.0,3.0,3.0,7.0,United Kingdom
14498,Loyal Customers,42,5,1957.32,391.464,319,3.0,3.0,5.0,11.0,United Kingdom
14499,Loyal Customers,26,3,808.44,269.48,252,4.0,3.0,3.0,10.0,United Kingdom
14500,Hibernating,88,3,356.85,118.95,101,2.0,3.0,2.0,7.0,United Kingdom
14501,Hibernating,183,2,251.21,125.605,136,1.0,3.0,2.0,6.0,United Kingdom
14502,Champions,19,11,2426.79,220.61727272727273,293,4.0,3.0,5.0,12.0,United Kingdom
14503,Champions,3,6,3543.26,590.5433333333334,175,5.0,3.0,5.0,13.0,United Kingdom
14504,Loyal Customers,47,4,673.26,168.315,231,3.0,3.0,3.0,9.0,United Kingdom
14505,Champions,17,8,5859.43,732.42875,344,4.0,3.0,5.0,12.0,United Kingdom
14506,Loyal Customers,17,5,1960.65,392.13,351,4.0,3.0,5.0,12.0,United Kingdom
14507,Loyal Customers,23,6,1367.88,227.98000000000002,252,4.0,3.0,4.0,11.0,United Kingdom
14508,At Risk,22,2,268.05,134.025,67,4.0,3.0,2.0,9.0,United Kingdom
14511,Loyal Customers,11,5,1314.81,262.962,122,5.0,3.0,4.0,12.0,United Kingdom
14512,Hibernating,187,2,275.28,137.64,44,1.0,3.0,2.0,6.0,United Kingdom
14514,Loyal Customers,61,3,990.2,330.06666666666666,270,3.0,3.0,4.0,10.0,United Kingdom
14515,Champions,17,6,2076.89,346.1483333333333,200,4.0,3.0,5.0,12.0,United Kingdom
14517,At Risk,33,2,330.45,165.225,108,3.0,3.0,2.0,8.0,United Kingdom
14518,Hibernating,64,1,174.37,174.37,0,3.0,3.0,1.0,7.0,United Kingdom
14524,Champions,31,9,1843.83,204.87,329,4.0,3.0,5.0,12.0,United Kingdom
14525,Champions,19,9,4215.9,468.4333333333333,341,4.0,3.0,5.0,12.0,United Kingdom
14527,Champions,2,55,8506.13,154.65690909090907,366,5.0,3.0,5.0,13.0,United Kingdom
14528,At Risk,37,1,364.22,364.22,0,3.0,3.0,2.0,8.0,United Kingdom
14529,Loyal Customers,60,3,578.61,192.87,50,3.0,3.0,3.0,9.0,United Kingdom
14530,Loyal Customers,25,6,2862.11,477.0183333333334,270,4.0,3.0,5.0,12.0,United Kingdom
14532,Loyal Customers,236,4,932.85,233.2125,115,1.0,3.0,4.0,8.0,United Kingdom
14534,Champions,2,18,4395.65,244.20277777777775,315,5.0,3.0,5.0,13.0,United Kingdom
14535,Loyal Customers,60,3,2854.84,951.6133333333333,188,3.0,3.0,5.0,11.0,United Kingdom
14536,Hibernating,259,1,170.95,170.95,0,1.0,3.0,1.0,5.0,United Kingdom
14537,Hibernating,57,1,355.56,355.56,0,3.0,3.0,2.0,8.0,United Kingdom
14538,Hibernating,64,2,388.25,194.125,191,3.0,3.0,2.0,8.0,United Kingdom
14539,At Risk,15,2,537.48,268.74,28,4.0,3.0,3.0,10.0,United Kingdom
14540,At Risk,9,3,952.66,317.55333333333334,299,5.0,3.0,4.0,12.0,United Kingdom
14541,Loyal Customers,58,8,1453.35,181.66875,260,3.0,3.0,4.0,10.0,United Kingdom
14542,Hibernating,185,1,103.25,103.25,0,1.0,3.0,1.0,5.0,United Kingdom
14543,Champions,28,16,3560.08,222.505,336,4.0,3.0,5.0,12.0,United Kingdom
14544,Loyal Customers,24,2,2004.3,1002.15,337,4.0,3.0,5.0,12.0,United Kingdom
14546,Champions,5,5,2573.93,514.786,243,5.0,3.0,5.0,13.0,United Kingdom
14547,Champions,3,8,3974.75,496.84375,50,5.0,3.0,5.0,13.0,United Kingdom
14549,Hibernating,311,1,289.24,289.24,0,1.0,3.0,2.0,6.0,United Kingdom
14550,At Risk,10,2,757.37,378.685,33,5.0,3.0,3.0,11.0,United Kingdom
14551,At Risk,18,2,186.23,93.115,185,4.0,3.0,1.0,8.0,United Kingdom
14552,Hibernating,151,1,164.22,164.22,0,2.0,3.0,1.0,6.0,United Kingdom
14553,Loyal Customers,19,5,859.27,171.85399999999998,319,4.0,3.0,4.0,11.0,United Kingdom
14554,Loyal Customers,10,4,2279.4900000000002,569.8725000000001,42,5.0,3.0,5.0,13.0,United Kingdom
14555,Hibernating,57,2,312.54,156.27,244,3.0,3.0,2.0,8.0,United Kingdom
14560,Champions,7,22,2237.77,101.71681818181818,350,5.0,3.0,5.0,13.0,United Kingdom
14561,Loyal Customers,75,3,1080.76,360.25333333333333,108,2.0,3.0,4.0,9.0,United Kingdom
14562,Champions,3,18,5006.77,278.1538888888889,300,5.0,3.0,5.0,13.0,United Kingdom
14565,Loyal Customers,95,4,2949.12,737.28,265,2.0,3.0,5.0,10.0,United Kingdom
14567,Loyal Customers,56,2,1530.3600000000001,765.1800000000001,73,3.0,3.0,4.0,10.0,United Kingdom
14569,At Risk,1,1,227.39,227.39,0,5.0,3.0,1.0,9.0,United Kingdom
14570,Hibernating,280,2,217.21,108.605,0,1.0,3.0,1.0,5.0,United Kingdom
14572,Champions,3,7,2804.54,400.6485714285714,320,5.0,3.0,5.0,13.0,United Kingdom
14573,Loyal Customers,179,9,1639.82,182.20222222222222,192,2.0,3.0,4.0,9.0,United Kingdom
14576,Hibernating,372,1,35.400000000000006,35.400000000000006,0,1.0,3.0,1.0,5.0,United Kingdom
14577,Loyal Customers,12,4,859.71,214.9275,350,5.0,3.0,4.0,12.0,United Kingdom
14578,At Risk,3,1,168.63,168.63,0,5.0,3.0,1.0,9.0,United Kingdom
14581,At Risk,16,1,138.6,138.6,0,4.0,3.0,1.0,8.0,United Kingdom
14582,Hibernating,40,1,114.11,114.11,0,3.0,3.0,1.0,7.0,United Kingdom
14583,Champions,5,5,986.96,197.392,200,5.0,3.0,4.0,12.0,United Kingdom
14584,Loyal Customers,169,4,1033.06,258.265,29,2.0,3.0,4.0,9.0,United Kingdom
14585,Hibernating,50,1,157.05,157.05,0,3.0,3.0,1.0,7.0,United Kingdom
14587,Champions,18,9,1580.29,175.58777777777777,312,4.0,3.0,4.0,11.0,United Kingdom
14589,Hibernating,371,1,39.75,39.75,0,1.0,3.0,1.0,5.0,United Kingdom
14591,Loyal Customers,15,4,1320.21,330.0525,197,4.0,3.0,4.0,11.0,United Kingdom
14592,Loyal Customers,35,3,557.94,185.98000000000002,28,3.0,3.0,3.0,9.0,United Kingdom
14593,At Risk,21,3,617.15,205.71666666666667,177,4.0,3.0,3.0,10.0,United Kingdom
14594,At Risk,7,2,363.33,181.665,365,5.0,3.0,2.0,10.0,United Kingdom
14595,Loyal Customers,19,6,1740.6,290.09999999999997,293,4.0,3.0,4.0,11.0,United Kingdom
14597,At Risk,11,2,866.24,433.12,180,5.0,3.0,4.0,12.0,United Kingdom
14598,Hibernating,44,1,221.97,221.97,0,3.0,3.0,1.0,7.0,United Kingdom
14600,Hibernating,305,1,393.33000000000004,393.33000000000004,0,1.0,3.0,2.0,6.0,United Kingdom
14606,Champions,1,90,11926.15,132.51277777777779,372,5.0,3.0,5.0,13.0,United Kingdom
14618,At Risk,9,3,553.44,184.48000000000002,328,5.0,3.0,3.0,11.0,United Kingdom
14619,Hibernating,245,1,394.44,394.44,0,1.0,3.0,2.0,6.0,United Kingdom
14620,Hibernating,205,2,412.78000000000003,206.39000000000001,78,1.0,3.0,2.0,6.0,United Kingdom
14621,Champions,1,5,1788.3600000000001,357.672,357,5.0,3.0,4.0,12.0,United Kingdom
14622,Hibernating,184,1,320.58000000000004,320.58000000000004,0,1.0,3.0,2.0,6.0,United Kingdom
14623,Loyal Customers,32,5,882.02,176.404,203,4.0,3.0,4.0,11.0,United Kingdom
14624,Hibernating,57,2,225.85,112.925,1,3.0,3.0,1.0,7.0,United Kingdom
14625,Hibernating,196,2,899.63,449.815,164,1.0,3.0,4.0,8.0,United Kingdom
14626,Loyal Customers,23,4,2791.27,697.8175,209,4.0,3.0,5.0,12.0,United Kingdom
14628,Loyal Customers,91,2,671.96,335.98,151,2.0,3.0,3.0,8.0,United Kingdom
14629,At Risk,4,2,955.26,477.63,43,5.0,3.0,4.0,12.0,United Kingdom
14631,Loyal Customers,50,3,1006.98,335.66,248,3.0,3.0,4.0,10.0,United Kingdom
14632,Hibernating,262,1,114.56,114.56,0,1.0,3.0,1.0,5.0,United Kingdom
14633,Hibernating,266,1,344.90000000000003,344.90000000000003,0,1.0,3.0,2.0,6.0,United Kingdom
14636,At Risk,36,2,609.85,304.925,232,3.0,3.0,3.0,9.0,United Kingdom
14638,Hibernating,50,1,443.6,443.6,0,3.0,3.0,2.0,8.0,United Kingdom
14639,Loyal Customers,52,6,2984.49,497.41499999999996,309,3.0,3.0,5.0,11.0,United Kingdom
14640,Loyal Customers,24,6,2107.38,351.23,203,4.0,3.0,5.0,12.0,United Kingdom
14641,At Risk,21,1,110.46,110.46,0,4.0,3.0,1.0,8.0,United Kingdom
14644,Loyal Customers,67,2,830.76,415.38,230,3.0,3.0,3.0,9.0,United Kingdom
14645,Hibernating,156,2,597.09,298.545,118,2.0,3.0,3.0,8.0,United Kingdom
14647,Hibernating,201,1,236.04,236.04,0,1.0,3.0,1.0,5.0,United Kingdom
14649,Champions,4,4,1402.59,350.6475,207,5.0,3.0,4.0,12.0,United Kingdom
14651,Loyal Customers,67,2,653.75,326.875,143,3.0,3.0,3.0,9.0,United Kingdom
14652,Hibernating,77,1,114.17999999999999,114.17999999999999,0,2.0,3.0,1.0,6.0,United Kingdom
14653,Champions,1,7,1916.7,273.81428571428575,337,5.0,3.0,5.0,13.0,United Kingdom
14656,Hibernating,169,2,291.05,145.525,114,2.0,3.0,2.0,7.0,United Kingdom
14657,Loyal Customers,17,4,848.22,212.055,308,4.0,3.0,4.0,11.0,United Kingdom
14658,At Risk,5,2,247.15,123.575,111,5.0,3.0,2.0,10.0,United Kingdom
14659,Champions,8,9,2529.93,281.1033333333333,306,5.0,3.0,5.0,13.0,United Kingdom
14660,Hibernating,86,2,285.74,142.87,14,2.0,3.0,2.0,7.0,United Kingdom
14661,At Risk,26,1,107.95,107.95,0,4.0,3.0,1.0,8.0,United Kingdom
14662,Loyal Customers,28,4,741.37,185.3425,287,4.0,3.0,3.0,10.0,United Kingdom
14664,At Risk,19,2,636.24,318.12,13,4.0,3.0,3.0,10.0,United Kingdom
14665,Loyal Customers,60,5,1835.7,367.14,250,3.0,3.0,4.0,10.0,United Kingdom
14666,At Risk,24,1,179.95,179.95,0,4.0,3.0,1.0,8.0,United Kingdom
14667,Champions,10,25,9170.79,366.83160000000004,357,5.0,3.0,5.0,13.0,United Kingdom
14669,Loyal Customers,241,3,1259.24,419.74666666666667,90,1.0,3.0,4.0,8.0,United Kingdom
14670,Hibernating,280,2,392.86,196.43,0,1.0,3.0,2.0,6.0,United Kingdom
14672,Hibernating,234,2,765.5500000000001,382.77500000000003,101,1.0,3.0,3.0,7.0,United Kingdom
14673,Champions,3,5,1736.4,347.28000000000003,364,5.0,3.0,4.0,12.0,United Kingdom
14675,At Risk,16,1,596.36,596.36,0,4.0,3.0,3.0,10.0,United Kingdom
14681,Loyal Customers,71,3,498.95,166.31666666666666,140,2.0,3.0,3.0,8.0,United Kingdom
14684,Loyal Customers,25,5,1201.51,240.302,336,4.0,3.0,4.0,11.0,United Kingdom
14688,Champions,7,21,5579.1,265.6714285714286,366,5.0,3.0,5.0,13.0,United Kingdom
14689,Hibernating,208,1,112.8,112.8,0,1.0,3.0,1.0,5.0,United Kingdom
14690,At Risk,44,2,355.05,177.525,107,3.0,3.0,2.0,8.0,United Kingdom
14691,Loyal Customers,30,5,2114.33,422.866,182,4.0,3.0,5.0,12.0,United Kingdom
14692,Loyal Customers,137,4,591.55,147.8875,185,2.0,3.0,3.0,8.0,United Kingdom
14693,Hibernating,264,1,172.9,172.9,0,1.0,3.0,1.0,5.0,United Kingdom
14696,Champions,4,7,2078.95,296.99285714285713,368,5.0,3.0,5.0,13.0,United Kingdom
14697,Hibernating,218,2,188.60999999999999,94.30499999999999,0,1.0,3.0,1.0,5.0,United Kingdom
14698,Champions,1,5,1217.27,243.454,49,5.0,3.0,4.0,12.0,United Kingdom
14699,Hibernating,214,1,109.13000000000001,109.13000000000001,0,1.0,3.0,1.0,5.0,United Kingdom
14700,Loyal Customers,32,3,2195.1,731.6999999999999,206,4.0,3.0,5.0,12.0,United Kingdom
14701,Champions,10,9,2526.09,280.6766666666667,305,5.0,3.0,5.0,13.0,United Kingdom
14702,Champions,1,17,3251.79,191.28176470588235,364,5.0,3.0,5.0,13.0,United Kingdom
14703,At Risk,14,1,318.17,318.17,0,5.0,3.0,2.0,10.0,United Kingdom
14704,Loyal Customers,19,7,1461.6200000000001,208.80285714285716,160,4.0,3.0,4.0,11.0,United Kingdom
14709,Champions,15,13,4921.04,378.54153846153844,343,4.0,3.0,5.0,12.0,United Kingdom
14710,At Risk,14,4,599.48,149.87,45,5.0,3.0,3.0,11.0,United Kingdom
14711,Champions,10,11,2839.62,258.1472727272727,252,5.0,3.0,5.0,13.0,United Kingdom
14712,Loyal Customers,29,3,917.07,305.69,82,4.0,3.0,4.0,11.0,United Kingdom
14713,Champions,9,11,2662.2,242.0181818181818,355,5.0,3.0,5.0,13.0,United Kingdom
14715,Loyal Customers,24,4,867.38,216.845,306,4.0,3.0,4.0,11.0,United Kingdom
14716,At Risk,43,2,307.51,153.755,105,3.0,3.0,2.0,8.0,United Kingdom
14719,Champions,1,5,1581.84,316.368,247,5.0,3.0,4.0,12.0,United Kingdom
14720,At Risk,5,3,663.8100000000001,221.27,120,5.0,3.0,3.0,11.0,United Kingdom
14722,Hibernating,147,1,180.42,180.42,0,2.0,3.0,1.0,6.0,United Kingdom
14723,Champions,10,6,1120.66,186.77666666666667,361,5.0,3.0,4.0,12.0,United Kingdom
14725,At Risk,24,1,655.58,655.58,0,4.0,3.0,3.0,10.0,United Kingdom
14727,Hibernating,274,1,268.58,268.58,0,1.0,3.0,2.0,6.0,United Kingdom
14729,Hibernating,373,1,313.49,313.49,0,1.0,3.0,2.0,6.0,United Kingdom
14730,Champions,1,8,1897.57,237.19625,275,5.0,3.0,5.0,13.0,United Kingdom
14731,At Risk,47,3,380.02,126.67333333333333,165,3.0,3.0,2.0,8.0,United Kingdom
14732,Champions,8,8,2702.49,337.81125,330,5.0,3.0,5.0,13.0,United Kingdom
14733,Champions,16,12,9585.91,798.8258333333333,351,4.0,3.0,5.0,12.0,United Kingdom
14735,Champions,3,31,6050.69,195.18354838709675,354,5.0,3.0,5.0,13.0,United Kingdom
14738,Loyal Customers,42,7,1314.45,187.77857142857144,273,3.0,3.0,4.0,10.0,United Kingdom
14740,Loyal Customers,197,3,1448.21,482.7366666666667,86,1.0,3.0,4.0,8.0,United Kingdom
14741,Champions,11,6,1400.3400000000001,233.39000000000001,361,5.0,3.0,4.0,12.0,United Kingdom
14745,Loyal Customers,112,5,1220.26,244.052,172,2.0,3.0,4.0,9.0,United Kingdom
14747,Hibernating,249,1,328.2,328.2,0,1.0,3.0,2.0,6.0,United Kingdom
14748,Loyal Customers,29,5,1415.75,283.15,339,4.0,3.0,4.0,11.0,United Kingdom
14753,Hibernating,87,1,563.15,563.15,0,2.0,3.0,3.0,8.0,United Kingdom
14754,At Risk,44,2,638.05,319.025,250,3.0,3.0,3.0,9.0,United Kingdom
14755,Champions,9,11,5010.28,455.47999999999996,324,5.0,3.0,5.0,13.0,United Kingdom
14756,At Risk,15,1,738.96,738.96,0,4.0,3.0,3.0,10.0,United Kingdom
14757,Hibernating,75,1,420.5,420.5,0,2.0,3.0,2.0,7.0,United Kingdom
14758,Loyal Customers,144,4,1484.06,371.015,114,2.0,3.0,4.0,9.0,United Kingdom
